City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Avg Temp,Avg dew point,Avg humidity,Avg windspeed,Avg pressure,,,,,,,,,,,
Thiruvananthapuram,19-05-2018,13.25,30.44,3.16,6.8,6.06,3.57,0.9,5.87,29.52,7.79,2.62,61,Satisfactory,85,78,79.7,5.8,29.5,,,,,,,,,,,
Thiruvananthapuram,20-05-2018,10.25,24.91,3.55,3.92,4.59,3.65,0.86,4.19,30.25,7.79,2.62,53,Satisfactory,84.1,77.3,80.5,7.2,29.5,,,,,,,,,,,
Thiruvananthapuram,21-05-2018,15.69,35.89,3.73,5.86,3.19,1.78,1,5.19,35.44,7.79,2.62,74,Satisfactory,83.8,78.6,83.9,6.7,29.5,,,,,,,,,,,
Thiruvananthapuram,22-05-2018,18.72,43.92,3.37,12.91,4.66,2.28,0.88,6.47,43.48,7.79,2.62,65,Satisfactory,85.4,78.1,79,7.3,29.5,,,,,,,,,,,
Thiruvananthapuram,23-05-2018,22.04,45.18,2.97,12.1,8.85,3.99,0.89,6.99,46.45,7.79,2.62,67,Satisfactory,81.9,78,88.1,6.4,29.5,,,,,,,,,,,
Thiruvananthapuram,24-05-2018,25.68,65.82,2.84,11.73,8.54,4.65,0.95,6.68,41.31,7.79,2.62,67,Satisfactory,82.5,76.6,83.2,8.6,29.4,,,,,,,,,,,
Thiruvananthapuram,25-05-2018,12.04,17.46,3.1,17.27,11.59,4.28,0.6,3.77,53.64,7.79,2.62,84,Satisfactory,79.3,76.5,91.5,7.1,29.4,,,,,,,,,,,
Thiruvananthapuram,26-05-2018,22.6,44.1,2.88,15.31,10.47,2.75,0.95,5.08,54.81,7.79,2.62,78,Satisfactory,82.2,76.8,84.6,5.8,29.4,,,,,,,,,,,
Thiruvananthapuram,27-05-2018,10.94,27.03,2.94,8.48,6.89,2.12,0.74,4.98,56.46,7.79,2.62,69,Satisfactory,83.5,77.7,82.8,6.9,29.4,,,,,,,,,,,
Thiruvananthapuram,28-05-2018,13.24,40,3,7.56,6.47,3.52,1,5.22,50.82,7.79,2.62,83,Satisfactory,83.5,78.6,84.3,11.2,29.4,,,,,,,,,,,
Thiruvananthapuram,29-05-2018,14.46,41.09,3.08,7.98,6.53,4.01,0.89,5.53,43.54,7.79,2.62,59,Satisfactory,83.1,76.5,81.3,9.7,29.5,,,,,,,,,,,
Thiruvananthapuram,30-05-2018,14.78,32.33,3.1,12.02,8.92,3.44,0.86,4.93,40.51,7.79,2.62,59,Satisfactory,83.3,78.7,86.2,7.5,29.5,,,,,,,,,,,
Thiruvananthapuram,31-05-2018,18.75,42.4,2.8,15.81,10.54,3.65,1,5.15,32.53,7.79,2.62,59,Satisfactory,84.2,78.3,82.2,5,29.5,,,,,,,,,,,
Thiruvananthapuram,01-06-2018,17.99,36.25,2.85,16.73,11.14,3.44,1.01,6.04,26.52,7.79,2.62,66,Satisfactory,81.5,77.3,87.4,5.5,29.5,,,,,,,,,,,
Thiruvananthapuram,02-06-2018,13.59,27.32,3.1,16.03,10.85,3.04,0.86,5.44,28.29,7.79,2.62,59,Satisfactory,80.8,75.2,84.4,5.1,29.5,,,,,,,,,,,
Thiruvananthapuram,03-06-2018,11.68,22.6,3.15,13.39,9.69,2.72,0.72,4.82,30.1,7.79,2.62,49,Good,79.2,75.6,89.6,4.8,29.5,,,,,,,,,,,
Thiruvananthapuram,04-06-2018,16.7,30.1,2.79,17.41,11.47,2.6,0.92,5.28,29.15,7.79,2.62,58,Satisfactory,80.9,76.5,86.9,3.9,28.9,,,,,,,,,,,
Thiruvananthapuram,05-06-2018,17.04,37.16,2.97,22.39,14.09,2.32,1.08,5.86,24.34,7.79,2.62,78,Satisfactory,81.5,76,84.1,4.3,29.5,,,,,,,,,,,
Thiruvananthapuram,06-06-2018,17.49,33.78,3.24,14.35,10.11,2.67,0.92,6.22,26.6,7.79,2.62,70,Satisfactory,80.9,76.5,87.4,4.7,29.6,,,,,,,,,,,
Thiruvananthapuram,07-06-2018,15.77,27.33,2.73,19.38,12.49,3.26,0.73,6.53,20.39,7.79,2.62,64,Satisfactory,79,73.6,84.8,4.3,29.6,,,,,,,,,,,
Thiruvananthapuram,08-06-2018,13.57,43.69,3.22,9.14,7.38,2.87,0.89,4.84,26.3,7.79,2.62,60,Satisfactory,82.5,77.7,85.3,9.2,29.5,,,,,,,,,,,
Thiruvananthapuram,09-06-2018,10.75,40.67,3.19,2.08,3.59,2.36,0.6,6,28.03,7.79,2.62,51,Satisfactory,82,77.1,85.8,9.4,29.5,,,,,,,,,,,
Thiruvananthapuram,10-06-2018,5.19,36.92,3.19,1.89,3.16,2.39,0.58,5.36,23.88,7.79,2.62,44,Good,82.5,78.4,86.8,8.5,29.5,,,,,,,,,,,
Thiruvananthapuram,11-06-2018,13.23,43.69,3.06,5.15,5.14,2.1,0.8,5.64,24.69,7.79,2.62,48,Good,83.5,79.6,87.1,6.5,29.6,,,,,,,,,,,
Thiruvananthapuram,12-06-2018,13.4,53.74,3.01,9.16,7.3,2.12,0.86,5.95,24.44,7.79,2.62,53,Satisfactory,84.6,80.5,86.3,7.5,29.6,,,,,,,,,,,
Thiruvananthapuram,13-06-2018,13.5,39.6,3.08,13.25,9.46,1.65,0.79,4.97,25.84,7.79,2.62,59,Satisfactory,79.2,76.3,91.4,7.7,29.6,,,,,,,,,,,
Thiruvananthapuram,14-06-2018,13.45,28.3,3.18,9.14,7.36,1.83,0.7,5.79,28.12,7.79,2.62,49,Good,80.7,78.3,92.5,5.9,29.6,,,,,,,,,,,
Thiruvananthapuram,15-06-2018,12.81,30.9,3.21,9.67,7.75,1.97,0.76,5.97,28.01,7.79,2.62,46,Good,82.5,77.3,84.8,6.7,29.6,,,,,,,,,,,
Thiruvananthapuram,16-06-2018,12.34,28.76,3.12,14.24,10.07,1.48,0.71,5.94,27.71,7.79,2.62,54,Satisfactory,78.2,75,91.2,4.8,29.6,,,,,,,,,,,
Thiruvananthapuram,17-06-2018,11.32,31.95,3.25,11.75,8.89,1.56,0.76,5.44,20.83,7.79,2.62,47,Good,81.2,76.5,86,6.9,29.6,,,,,,,,,,,
Thiruvananthapuram,18-06-2018,13.09,38.2,3.06,14.69,10.31,1.54,0.93,5.25,24.01,7.79,2.62,56,Satisfactory,82.2,76.8,84.1,3.7,29.6,,,,,,,,,,,
Thiruvananthapuram,19-06-2018,15.52,63.21,2.99,12.1,8.82,1.51,0.93,6.17,20.66,7.79,2.62,66,Satisfactory,81.3,76.1,84.8,5.9,29.6,,,,,,,,,,,
Thiruvananthapuram,20-06-2018,16.72,49.12,3.03,10.55,7.92,1.42,0.71,5.1,25.56,7.79,2.62,59,Satisfactory,79.2,75,87.8,5.2,29.6,,,,,,,,,,,
Thiruvananthapuram,21-06-2018,20.49,44.95,3.04,12.9,9.3,1.84,0.77,6,28.31,7.79,2.62,57,Satisfactory,78.8,76.2,92.2,4.6,29.5,,,,,,,,,,,
Thiruvananthapuram,22-06-2018,19.2,45.68,3.05,14.11,9.99,2.13,0.98,5.57,30.81,7.79,2.62,66,Satisfactory,79.3,74.8,87.4,4.4,29.5,,,,,,,,,,,
Thiruvananthapuram,23-06-2018,17.08,44.56,3.12,13.06,9.49,2.71,0.74,5.87,27.3,7.79,2.62,53,Satisfactory,81.4,74,79.6,6.5,29.5,,,,,,,,,,,
Thiruvananthapuram,24-06-2018,15.29,25.55,3.1,10.06,7.85,2.53,0.81,5.83,29,7.79,2.62,51,Satisfactory,82.7,76.6,82.1,6.6,29.6,,,,,,,,,,,
Thiruvananthapuram,25-06-2018,13.66,41.84,3.15,8.46,7,2.29,0.62,5.71,25.78,7.79,2.62,44,Good,80.2,75.9,87.7,7.1,29.5,,,,,,,,,,,
Thiruvananthapuram,26-06-2018,15.12,39.79,3.24,5.81,5.72,2.89,0.94,5.67,24.74,7.79,2.62,55,Satisfactory,81.1,75.4,83.7,8,29.5,,,,,,,,,,,
Thiruvananthapuram,27-06-2018,13.41,39.18,3.26,2.6,3.96,2.54,0.83,5.64,22.35,7.79,2.62,51,Satisfactory,79.9,74.8,84.9,7.8,29.5,,,,,,,,,,,
Thiruvananthapuram,28-06-2018,14.5,34.99,3.53,5.59,5.83,3.13,0.67,6.63,26.13,7.79,2.62,51,Satisfactory,81.3,75.8,84.3,7.6,29.5,,,,,,,,,,,
Thiruvananthapuram,29-06-2018,17.1,38.49,3.04,8.25,6.86,3.6,0.83,5.19,29.35,7.79,2.62,49,Good,80,73.5,81.8,7.7,29.5,,,,,,,,,,,
Thiruvananthapuram,30-06-2018,15.49,35.9,3.1,10.12,7.91,4.25,0.8,5.16,35.28,7.79,2.62,52,Satisfactory,82.4,74.8,78,8.9,29.5,,,,,,,,,,,
Thiruvananthapuram,01-07-2018,17.82,33.89,3.26,7.74,6.75,3.45,0.68,6.42,33.36,7.79,2.62,48,Good,82.5,76,81.5,8,29.5,,,,,,,,,,,
Thiruvananthapuram,02-07-2018,19.23,34.53,3.1,9,7.28,3.03,0.74,5.33,32.83,7.79,2.62,46,Good,81.4,75.4,83.3,7.9,29.5,,,,,,,,,,,
Thiruvananthapuram,03-07-2018,23,43.26,3.11,9.57,7.62,2.94,0.83,6.47,30.42,7.79,2.62,53,Satisfactory,81.8,75.2,81.3,7.7,29.6,,,,,,,,,,,
Thiruvananthapuram,04-07-2018,18.41,42.32,3.16,6.67,6.12,2.42,0.88,6.52,28.5,7.79,2.62,56,Satisfactory,83.2,77,82.2,8.6,29.6,,,,,,,,,,,
Thiruvananthapuram,05-07-2018,19.07,40.65,2.94,7.66,6.46,2.48,0.8,5.86,28.1,7.79,2.62,51,Satisfactory,82.4,75.7,80.9,9,29.6,,,,,,,,,,,
Thiruvananthapuram,06-07-2018,18.6,46.16,3.02,8.43,6.94,2.39,0.78,6.89,31.54,7.79,2.62,51,Satisfactory,83.4,75.2,77.4,8.8,29.6,,,,,,,,,,,
Thiruvananthapuram,07-07-2018,16.08,44.91,3.13,8.66,7.15,1.89,0.78,5.85,29.99,7.79,2.62,53,Satisfactory,81.6,76,83.8,9.3,29.5,,,,,,,,,,,
Thiruvananthapuram,08-07-2018,7,36.83,3.17,7.14,6.37,1.98,0.72,5.98,29.37,7.79,2.62,46,Good,80.5,75.5,85.6,9.3,29.5,,,,,,,,,,,
Thiruvananthapuram,09-07-2018,15.77,29.21,3.28,11.32,8.48,1.88,0.79,7.12,29.82,7.79,2.62,50,Good,78.3,73.2,85.4,6.9,29.5,,,,,,,,,,,
Thiruvananthapuram,10-07-2018,10.73,27.82,3.1,14.09,9.82,1.69,0.81,6.66,27.51,7.79,2.62,65,Satisfactory,75.6,73,92.1,6.8,29.6,,,,,,,,,,,
Thiruvananthapuram,11-07-2018,17.48,36.89,2.81,12.2,8.77,1.72,0.84,7,30.21,7.79,2.62,53,Satisfactory,78,74.3,89.6,5.7,29.6,,,,,,,,,,,
Thiruvananthapuram,12-07-2018,16.18,39.8,2.99,10.8,8.03,1.94,0.87,5.75,28.53,7.79,2.62,60,Satisfactory,79.3,74.5,86.1,5.9,29.5,,,,,,,,,,,
Thiruvananthapuram,13-07-2018,17.58,46.58,3.02,11.87,8.77,2.25,0.92,5.02,26.85,7.79,2.62,65,Satisfactory,80.1,74.8,84.8,8,29.5,,,,,,,,,,,
Thiruvananthapuram,14-07-2018,11.88,36.38,3.06,8.59,7.06,1.99,0.75,6.97,27.58,7.79,2.62,50,Good,82.1,77,85.1,9.8,29.5,,,,,,,,,,,
Thiruvananthapuram,15-07-2018,9.01,21.69,3.06,6.91,5.91,1.91,0.66,6.22,28.42,7.79,2.62,42,Good,76,74.4,95.2,10.8,29.5,,,,,,,,,,,
Thiruvananthapuram,16-07-2018,10.5,26.23,2.95,5.67,5.21,1.99,0.67,4,31.16,7.79,2.62,43,Good,76.9,73.7,90.3,12.3,29.5,,,,,,,,,,,
Thiruvananthapuram,17-07-2018,11.1,27.05,2.97,5.97,5.03,1.84,0.62,5.61,34.97,7.79,2.62,43,Good,79,73.5,83.8,8.8,29.5,,,,,,,,,,,
Thiruvananthapuram,18-07-2018,15.43,41.07,2.9,8,6.61,1.72,0.71,6.37,35.13,7.79,2.62,44,Good,80.5,74,81.5,11.3,29.6,,,,,,,,,,,
Thiruvananthapuram,19-07-2018,13.54,35.93,2.98,9.67,7.42,1.79,0.81,6.38,33.87,7.79,2.62,52,Satisfactory,78.8,75.5,90.5,8.4,29.6,,,,,,,,,,,
Thiruvananthapuram,20-07-2018,14.45,46.7,2.98,11.27,8.41,1.73,0.76,5.93,34.64,7.79,2.62,53,Satisfactory,82.9,75.4,78.9,11.5,29.6,,,,,,,,,,,
Thiruvananthapuram,21-07-2018,18.23,62.76,3.1,8.35,6.96,2,0.82,5.89,34.21,7.79,2.62,57,Satisfactory,83.1,74.3,75.5,11.5,29.6,,,,,,,,,,,
Thiruvananthapuram,22-07-2018,18.23,58.53,3.08,4.55,4.92,2,0.74,5.17,34.36,7.79,2.62,64,Satisfactory,83,75.8,79.4,11,29.6,,,,,,,,,,,
Thiruvananthapuram,23-07-2018,18.71,65.29,2.87,6.27,5.67,1.95,0.91,6.24,32.27,7.79,2.62,58,Satisfactory,79.6,74.8,86.2,8.7,29.6,,,,,,,,,,,
Thiruvananthapuram,24-07-2018,13.41,43,2.89,5.95,5.51,1.85,0.8,5.13,30.19,7.79,2.62,56,Satisfactory,78.3,72.7,82.2,9.1,29.6,,,,,,,,,,,
Thiruvananthapuram,25-07-2018,12.69,34.25,2.99,6.46,5.86,1.8,0.75,6.28,30.52,7.79,2.62,49,Good,80.3,74.1,82.5,10.8,29.6,,,,,,,,,,,
Thiruvananthapuram,26-07-2018,14.85,40.29,2.95,8.08,6.68,1.82,0.74,6.06,27.3,7.79,2.62,53,Satisfactory,82.5,75.5,79.7,9.7,29.6,,,,,,,,,,,
Thiruvananthapuram,27-07-2018,16.1,46.1,3,6.93,6.11,1.77,0.9,6.64,30.17,7.79,2.62,50,Good,79.9,76.1,89.7,5.1,29.6,,,,,,,,,,,
Thiruvananthapuram,28-07-2018,18.51,54.71,2.92,8.08,6.65,2.13,0.95,5.73,30.96,7.79,2.62,62,Satisfactory,81.4,75.8,84,8.8,29.5,,,,,,,,,,,
Thiruvananthapuram,29-07-2018,17.59,50.25,3.09,5.91,5.66,2.25,0.87,5.23,30.49,7.79,2.62,61,Satisfactory,79.6,74.7,86.1,7.2,29.6,,,,,,,,,,,
Thiruvananthapuram,30-07-2018,13.55,37.53,2.91,5.95,5.53,2.21,0.93,5.99,28.73,7.79,2.62,58,Satisfactory,75.5,73.6,94,4.8,29.6,,,,,,,,,,,
Thiruvananthapuram,31-07-2018,13.44,25.9,2.87,12.14,8.65,1.82,1.02,5.48,27.66,7.79,2.62,64,Satisfactory,77.1,73,88.7,7.1,29.6,,,,,,,,,,,
Thiruvananthapuram,01-08-2018,14.91,39.67,2.94,15.24,10.4,1.65,1.07,5.96,24.5,7.79,2.62,70,Satisfactory,81.2,76.6,86.8,7,29.6,,,,,,,,,,,
Thiruvananthapuram,02-08-2018,14.62,36.35,2.86,10.09,7.69,1.96,0.95,4.65,29.3,7.79,2.62,62,Satisfactory,81.5,76.5,85.6,8.2,29.6,,,,,,,,,,,
Thiruvananthapuram,03-08-2018,18.7,37.27,2.83,8.53,6.83,1.89,0.98,5.55,26.01,7.79,2.62,62,Satisfactory,81.6,75.9,83.8,9.3,29.6,,,,,,,,,,,
Thiruvananthapuram,04-08-2018,19.14,42.58,2.89,8.14,6.69,1.84,1.04,6.02,27.58,7.79,2.62,67,Satisfactory,80.8,75.9,85.7,10.1,29,,,,,,,,,,,
Thiruvananthapuram,05-08-2018,11.14,33.81,2.96,4.41,4.62,2.02,1.06,5.43,29.14,7.79,2.62,62,Satisfactory,81.1,75.3,83.7,9.2,29.6,,,,,,,,,,,
Thiruvananthapuram,06-08-2018,9.04,28.54,2.81,5.17,4.99,1.97,1,4.48,27.11,7.79,2.62,62,Satisfactory,80.8,74.3,81.9,6.7,29.6,,,,,,,,,,,
Thiruvananthapuram,07-08-2018,9.51,30.15,2.95,5.07,4.6,1.8,1.05,5.95,30.42,7.79,2.62,63,Satisfactory,75.8,72.8,90.4,5.8,29.6,,,,,,,,,,,
Thiruvananthapuram,08-08-2018,11.16,25.2,2.9,7.21,6.1,1.87,1.12,6.03,30.15,7.79,2.62,69,Satisfactory,79.5,75.8,88,6.7,29.6,,,,,,,,,,,
Thiruvananthapuram,09-08-2018,9.21,39.6,2.87,8.03,6.5,1.79,1.16,4.98,29.02,7.79,2.62,73,Satisfactory,79.2,73.8,84.5,9.3,29.6,,,,,,,,,,,
Thiruvananthapuram,10-08-2018,8.67,27.55,2.8,3.96,4.31,1.95,1.05,4.96,30.69,7.79,2.62,66,Satisfactory,79,74.7,87.6,9.3,29.6,,,,,,,,,,,
Thiruvananthapuram,11-08-2018,11.88,31.22,2.91,3.27,4.07,2.21,1.15,5.82,31.29,7.79,2.62,69,Satisfactory,78.9,74.2,86.8,8.4,29.6,,,,,,,,,,,
Thiruvananthapuram,12-08-2018,10.35,29.91,2.98,4.77,4.93,2.13,1.14,4.93,30.56,7.79,2.62,74,Satisfactory,79.9,75.5,87.3,6.3,29.6,,,,,,,,,,,
Thiruvananthapuram,13-08-2018,10.5,31.66,2.81,7.6,6.25,2.04,1.4,5.75,28.25,7.79,2.62,81,Satisfactory,77.8,74.3,90.3,8,29.6,,,,,,,,,,,
Thiruvananthapuram,14-08-2018,6.88,28.88,2.91,5.1,5.02,2.09,1.29,5.72,30.65,7.79,2.62,92,Satisfactory,76.3,73.2,90.6,7,29.6,,,,,,,,,,,
Thiruvananthapuram,15-08-2018,6,42,2.85,2.62,3.18,1.56,0.44,6.13,20.32,7.79,2.62,68,Satisfactory,77.6,73.5,88.2,7.9,29.6,,,,,,,,,,,
Thiruvananthapuram,16-08-2018,12.86,34.43,2.86,6.52,5.66,1.88,1.1,5.77,32.6,7.79,2.62,106,Moderate,77,72.9,87.4,9.7,29.5,,,,,,,,,,,
Thiruvananthapuram,17-08-2018,6.92,27.58,2.78,6.8,5.87,2.19,1.17,4.56,27.92,7.79,2.62,69,Satisfactory,78.5,73.6,85.7,10.2,29.6,,,,,,,,,,,
Thiruvananthapuram,18-08-2018,10.26,28.14,2.93,7.48,5.73,2.19,1.36,5.12,31.71,7.79,2.62,81,Satisfactory,77.9,73,86.2,9.9,29.5,,,,,,,,,,,
Thiruvananthapuram,19-08-2018,9.45,30.3,2.92,5.9,5.5,2.09,1.42,5.57,30.22,7.79,2.62,84,Satisfactory,79.9,73.4,82,10.4,29.6,,,,,,,,,,,
Thiruvananthapuram,20-08-2018,11.81,39.35,2.8,6.29,5.62,2.07,1.78,5.11,28.91,7.79,2.62,93,Satisfactory,80.4,73.8,81.4,8.9,29.6,,,,,,,,,,,
Thiruvananthapuram,21-08-2018,12.68,44.17,2.95,7.29,6.27,2.32,1.53,6.39,28.41,7.79,2.62,108,Moderate,81.6,75,80.8,10.8,29.6,,,,,,,,,,,
Thiruvananthapuram,22-08-2018,17.56,46.05,2.91,4.72,4.87,2.32,1.13,5.51,33.17,7.79,2.62,73,Satisfactory,81.6,73.5,77.6,11.2,29.6,,,,,,,,,,,
Thiruvananthapuram,23-08-2018,14.31,43.2,2.78,5.11,4.98,2.17,1.01,6.5,32.85,7.79,2.62,62,Satisfactory,81.1,74.9,82.9,10.4,29.6,,,,,,,,,,,
Thiruvananthapuram,24-08-2018,21.91,50.41,2.97,5.3,5.24,2.31,1.13,6.51,35.73,7.79,2.62,69,Satisfactory,79.3,73.6,83.9,9,29.6,,,,,,,,,,,
Thiruvananthapuram,25-08-2018,15.88,42.72,3.01,4.2,4.64,2.22,1.73,5.95,37.06,7.79,2.62,92,Satisfactory,80.5,73.8,81,9.9,29.5,,,,,,,,,,,
Thiruvananthapuram,26-08-2018,16.86,39.71,2.97,4.5,4.81,2.25,2.45,5.47,35.95,7.79,2.62,112,Moderate,81.3,74.9,81.6,9.9,29.5,,,,,,,,,,,
Thiruvananthapuram,27-08-2018,15.94,37.14,2.88,4.3,4.58,2.28,2.73,6.19,35.69,7.79,2.62,114,Moderate,80.1,73.8,82.5,10.4,29.6,,,,,,,,,,,
Thiruvananthapuram,28-08-2018,9.94,24.86,3.02,2.92,3.98,2.13,2.11,5.38,37.07,7.79,2.62,112,Moderate,80.5,73.7,81.3,9.7,29.6,,,,,,,,,,,
Thiruvananthapuram,29-08-2018,10.58,33.98,2.93,5.04,5.06,2.27,0.82,6.49,36.37,7.79,2.62,57,Satisfactory,80.4,74.5,83.2,9.7,29.6,,,,,,,,,,,
Thiruvananthapuram,30-08-2018,20.16,41.24,2.93,5.23,5.16,2.44,0.64,6.38,35.02,7.79,2.62,51,Satisfactory,80.8,74.6,82.4,9.7,29.6,,,,,,,,,,,
Thiruvananthapuram,31-08-2018,18.13,47.25,2.8,5.98,5.45,2.43,0.91,6.35,30.68,7.79,2.62,53,Satisfactory,80.6,74.9,84,8.8,29.6,,,,,,,,,,,
Thiruvananthapuram,01-09-2018,23.44,56.07,2.94,7.1,6.16,2.72,0.79,5.98,34.09,7.79,2.62,61,Satisfactory,80.4,74.6,83.7,9.3,29.6,,,,,,,,,,,
Thiruvananthapuram,02-09-2018,19.24,52.38,2.93,4.64,4.85,2.7,0.78,6.07,35.3,7.79,2.62,56,Satisfactory,80.3,74.3,83,9.1,29.6,,,,,,,,,,,
Thiruvananthapuram,03-09-2018,20.49,50.48,2.89,6.64,5.87,2.61,0.81,6.02,35.03,7.79,2.62,54,Satisfactory,79.9,74,82.9,9.1,29.6,,,,,,,,,,,
Thiruvananthapuram,04-09-2018,20,51.27,2.97,5.82,5.51,2.62,0.77,5.56,38.92,7.79,2.62,58,Satisfactory,80.2,73.4,79.5,8.8,29.6,,,,,,,,,,,
Thiruvananthapuram,05-09-2018,22.06,55.46,2.8,6.44,5.69,2.46,0.81,5.48,37.14,7.79,2.62,59,Satisfactory,80.5,74.5,82.6,8.9,29.6,,,,,,,,,,,
Thiruvananthapuram,06-09-2018,16.12,52.45,2.92,6.96,6.08,2.39,0.79,6.72,36.66,7.79,2.62,58,Satisfactory,80.8,73.4,79.1,8.5,29.6,,,,,,,,,,,
Thiruvananthapuram,07-09-2018,17.55,45.48,2.88,6.46,5.73,2.47,0.9,6,31.62,7.79,2.62,58,Satisfactory,81.4,74.3,80.5,9.6,29.6,,,,,,,,,,,
Thiruvananthapuram,08-09-2018,17.14,43.17,3,4.86,4.99,2.83,0.78,5.5,37.88,7.79,2.62,55,Satisfactory,81.9,75,80.7,9.4,29.6,,,,,,,,,,,
Thiruvananthapuram,09-09-2018,17.14,43.17,3,4.86,4.99,2.83,0.78,5.5,37.88,7.79,2.62,63,Satisfactory,81.8,73.5,77.5,8.8,29.6,,,,,,,,,,,
Thiruvananthapuram,10-09-2018,18.86,50.89,2.88,5.72,5.37,3.51,0.52,8.14,42.27,7.79,2.62,63,Satisfactory,81,74.9,82.7,8.5,29.6,,,,,,,,,,,
Thiruvananthapuram,11-09-2018,22.24,60.76,2.95,8.42,6.83,2.6,0.76,5.19,40.49,7.79,2.62,63,Satisfactory,81.6,74.4,80.1,8.4,29.6,,,,,,,,,,,
Thiruvananthapuram,12-09-2018,24.4,67.26,2.9,7.36,6.27,2.5,0.85,5.86,44.4,7.79,2.62,70,Satisfactory,81.4,73.7,78.9,8.5,29.6,,,,,,,,,,,
Thiruvananthapuram,13-09-2018,25.5,68.99,2.98,7.82,6.58,2.57,0.88,6.73,38.85,7.79,2.62,68,Satisfactory,81.2,74.5,81.4,7.5,29.6,,,,,,,,,,,
Thiruvananthapuram,14-09-2018,28.03,72.04,2.87,9.43,7.34,2.63,0.93,6.44,42.35,7.79,2.62,76,Satisfactory,81.6,73.3,77,8.4,29.6,,,,,,,,,,,
Thiruvananthapuram,15-09-2018,28.44,64.05,2.8,8.62,6.84,3.08,0.81,7.36,41.8,7.79,2.62,73,Satisfactory,82,74.8,79.4,7.5,29.6,,,,,,,,,,,
Thiruvananthapuram,16-09-2018,19.46,43.68,3.04,6.65,6,3.19,0.81,7.35,42.2,7.79,2.62,62,Satisfactory,82.4,74.5,77.6,6.9,29.6,,,,,,,,,,,
Thiruvananthapuram,17-09-2018,18.96,43.82,2.77,8.43,6.74,3.02,0.83,6.45,35.51,7.79,2.62,50,Good,80.7,75.5,85.3,5.9,29.6,,,,,,,,,,,
Thiruvananthapuram,18-09-2018,12.38,35.01,2.88,7.9,6.53,2.54,0.84,6.07,31.54,7.79,2.62,55,Satisfactory,82.1,74.3,78.2,7.7,29.5,,,,,,,,,,,
Thiruvananthapuram,19-09-2018,17.14,39.68,2.74,8.21,6.6,2.65,0.84,5.56,32.06,7.79,2.62,53,Satisfactory,79.8,74.9,85.9,5.5,29.5,,,,,,,,,,,
Thiruvananthapuram,20-09-2018,14.31,32.57,2.89,6.06,5.57,2.39,0.88,5.05,36.96,7.79,2.62,54,Satisfactory,82.3,74.8,79.3,6.6,29.5,,,,,,,,,,,
Thiruvananthapuram,21-09-2018,20.42,60.69,2.92,6.71,5.94,2.33,0.83,5.15,40.99,7.79,2.62,55,Satisfactory,83.3,75,76.7,6.6,29.6,,,,,,,,,,,
Thiruvananthapuram,22-09-2018,21.49,56.28,2.77,6.82,5.87,2.5,0.9,5.45,36.52,7.79,2.62,67,Satisfactory,82.3,75.1,79.9,6.1,29.6,,,,,,,,,,,
Thiruvananthapuram,23-09-2018,13.45,30.23,2.88,4.45,4.63,2.53,0.75,5.68,31.89,7.79,2.62,53,Satisfactory,82.2,76.5,83.5,5.2,29.6,,,,,,,,,,,
Thiruvananthapuram,24-09-2018,16.64,29.76,2.69,7.85,6.28,2.39,0.87,5.26,32.13,7.79,2.62,52,Satisfactory,82.6,75.7,80.6,7.5,29.6,,,,,,,,,,,
Thiruvananthapuram,25-09-2018,24.56,45.89,2.64,9.65,7.28,2.62,0.95,5.71,36.49,7.79,2.62,62,Satisfactory,83.9,76.3,78.7,7.7,29.5,,,,,,,,,,,
Thiruvananthapuram,26-09-2018,24.19,47.71,2.91,6.06,5.56,2.9,0.86,6.39,37.66,7.79,2.62,57,Satisfactory,82.7,76.2,81.8,4.6,29.5,,,,,,,,,,,
Thiruvananthapuram,27-09-2018,22.38,41.11,2.86,6.63,5.74,2.69,0.96,5.6,44.87,7.79,2.62,66,Satisfactory,82.4,75.3,79.8,5.6,29.5,,,,,,,,,,,
Thiruvananthapuram,28-09-2018,26,45.3,2.9,7.34,6.2,2.51,0.94,5.42,36.45,7.79,2.62,62,Satisfactory,80.5,76.6,88.4,4.5,29.6,,,,,,,,,,,
Thiruvananthapuram,29-09-2018,15.29,27.84,2.83,7.36,6.2,2.53,0.97,5.54,40.25,7.79,2.62,58,Satisfactory,82.2,76.6,83.2,5,29.5,,,,,,,,,,,
Thiruvananthapuram,30-09-2018,21.93,35.57,2.82,8.24,6.66,2.83,0.96,5.25,31.92,7.79,2.62,57,Satisfactory,82.7,75.8,80.3,4.6,29.5,,,,,,,,,,,
Thiruvananthapuram,01-10-2018,23.75,43,2.86,9.79,7.53,2.58,1.14,4.94,29.32,7.79,2.62,64,Satisfactory,80.7,75.8,86.1,4.1,29.6,,,,,,,,,,,
Thiruvananthapuram,02-10-2018,17.33,31.2,2.76,7,5.91,2.9,0.89,4.85,27.34,7.79,2.62,59,Satisfactory,81.8,76.7,85,4.5,29.6,,,,,,,,,,,
Thiruvananthapuram,03-10-2018,18.9,34.18,3.05,9.29,7.24,3.83,1.1,5.22,27.8,7.79,2.62,67,Satisfactory,81,75.5,84.7,4.3,29.5,,,,,,,,,,,
